,id1,id2
3893,799,211
3894,800,140
3895,800,801
3896,801,140
3897,801,265
3898,801,549
3899,801,800
3900,802,1477
3901,802,2619
3902,802,2716
3903,802,2863
3904,803,739
3905,804,463
3906,804,509
3907,804,1095
3908,805,156
3909,805,747
3910,806,19
3911,806,189
3912,806,194
3913,806,611
3914,806,724
3915,806,752
3916,806,958
3917,806,1064
3918,806,1106
3919,806,1137
3920,806,1843
3921,806,1910
3922,806,2194
3923,806,2285
3924,807,259
3925,807,671
3926,807,700
3927,808,156
3928,808,358
3929,808,359
3930,808,433
3931,808,443
3932,808,564
3933,808,574
3934,808,678
3935,808,792
3936,808,991
3937,808,1305
3938,808,1811
3939,808,2794
3940,808,2854
3941,809,115
3942,809,263
3943,809,629
3944,809,823
3945,809,1081
3946,809,1137
3947,809,1310
3948,809,1415
3949,809,1967
3950,810,282
3951,810,1286
3952,810,1310
3953,810,1779
3954,811,650
3955,811,1509
3956,812,469
3957,813,580
3958,813,581
3959,813,649
3960,813,1634
3961,814,982
3962,815,94
3963,815,298
3964,815,359
3965,815,729
3966,815,755
3967,815,819
3968,815,1230
3969,815,1245
3970,815,1425
3971,815,2634
3972,816,298
3973,816,359
3974,816,476
3975,816,512
3976,816,959
3977,816,1348
3978,817,1675
3979,817,2041
3980,817,2068
3981,818,544
3982,819,815
3983,820,91
3984,820,122
3985,820,205
3986,820,736
3987,820,833
3988,820,902
3989,820,903
3990,820,1323
3991,820,2172
3992,821,241
3993,821,962
3994,821,1493
3995,821,2837
3996,822,8
3997,822,359
3998,822,410
3999,823,809
4000,823,942
4001,824,155
4002,824,911
4003,824,1402
4004,825,1717
4005,826,2
4006,827,611
4007,827,2517
4008,827,2675
4009,828,113
4010,828,150
4011,828,311
4012,829,456
4013,829,1171
4014,829,1950
4015,830,393
4016,830,2219
4017,831,2468
4018,832,255
4019,833,22
4020,833,91
4021,833,119
4022,833,199
4023,833,205
4024,833,226
4025,833,265
4026,833,371
4027,833,542
4028,833,561
4029,833,736
4030,833,820
4031,833,834
4032,833,902
4033,833,903
4034,833,1273
4035,833,1323
4036,833,1498
4037,833,1583
4038,833,1597
4039,833,1642
4040,833,1694
4041,833,1850
4042,833,1852
4043,833,1878
4044,833,2164
4045,833,2265
4046,833,2752
4047,834,833
4048,835,2399
4049,836,484
4050,836,791
4051,836,1515
4052,836,1994
4053,837,758
4054,837,1709
4055,837,2162
4056,838,463
4057,838,792
4058,838,1167
4059,838,1717
4060,838,2148
4061,839,156
4062,839,372
4063,839,650
4064,839,673
4065,839,1114
4066,839,1446
4067,839,1632
4068,839,1665
4069,839,1799
4070,839,2073
4071,840,1366
4072,841,125
4073,841,140
4074,841,206
4075,841,244
4076,841,258
4077,841,284
4078,841,298
4079,841,358
4080,841,389
4081,841,450
4082,841,461
4083,841,527
4084,841,561
4085,841,677
4086,841,737
4087,841,752
4088,841,914
4089,841,925
4090,841,945
4091,841,1020
4092,841,1246
4093,841,1290
4094,841,1379
4095,841,1615
4096,841,1750
4097,841,1752
4098,841,1925
4099,841,2045
4100,841,2054
4101,841,2103
4102,841,2739
4103,842,140
4104,842,720
4105,843,156
4106,843,470
4107,843,988
4108,844,298
4109,844,315
4110,844,389
4111,844,650
4112,844,735
4113,844,1604
4114,845,549
4115,846,1145
4116,847,298
4117,848,636
4118,848,698
4119,849,218
4120,849,226
4121,849,265
4122,849,979
4123,849,1273
4124,850,534
4125,851,1184
4126,852,81
4127,852,82
4128,852,1663
4129,853,357
4130,853,1537
4131,853,2131
4132,853,2524
4133,854,194
4134,854,2714
4135,855,156
4136,856,748
4137,856,932
4138,857,57
4139,857,91
4140,857,2146
4141,857,2159
4142,858,366
4143,858,1018
4144,858,1387
4145,859,37
4146,860,733
4147,861,999
4148,861,1563
4149,861,1618
4150,861,2259
4151,862,2359
4152,863,886
4153,863,1690
4154,864,196
4155,864,2338
4156,865,1200
4157,866,648
4158,866,779
4159,867,93
4160,867,454
4161,867,535
4162,867,569
4163,867,868
4164,867,1648
4165,867,2267
4166,867,2890
4167,868,280
4168,868,340
4169,868,413
4170,868,867
4171,868,2174
4172,869,186
4173,869,438
4174,870,24
4175,871,60
4176,871,61
4177,871,454
4178,871,2078
4179,871,2773
4180,872,22
4181,872,346
4182,873,13
4183,873,751
4184,873,2427
4185,874,143
4186,875,8
4187,875,2558
4188,876,455
4189,876,554
4190,876,555
4191,876,671
4192,876,1280
4193,876,2058
4194,877,470
4195,877,1788
4196,878,76
4197,879,76
4198,880,561
4199,881,470
4200,881,664
4201,882,883
4202,883,882
4203,883,2038
4204,884,138
4205,884,2360
4206,885,6
4207,885,106
4208,885,163
4209,885,1470
4210,886,79
4211,886,286
4212,886,304
4213,886,343
4214,886,640
4215,886,710
4216,886,863
4217,886,2320
4218,886,2432
4219,887,748
4220,887,969
4221,887,1297
4222,888,299
4223,889,2087
4224,890,93
4225,890,569
4226,890,2443
4227,890,2615
4228,891,685
4229,891,1077
4230,891,1575
4231,891,2149
4232,891,2150
4233,891,2507
4234,892,89
4235,892,663
4236,893,9
4237,893,1101
4238,894,275
4239,894,1166
4240,894,1536
4241,894,2121
4242,895,739
4243,896,384
4244,896,738
4245,897,1138
4246,898,119
4247,898,215
4248,899,109
4249,899,420
4250,899,1486
4251,900,373
4252,900,2792
4253,901,57
4254,901,91
4255,901,119
4256,901,461
4257,901,542
4258,901,561
4259,901,754
4260,901,1323
4261,901,1852
4262,901,1878
4263,901,2168
4264,902,205
4265,902,820
4266,902,833
4267,902,903
4268,903,205
4269,903,413
4270,903,542
4271,903,785
4272,903,820
4273,903,833
4274,903,902
4275,903,1155
4276,903,1597
4277,903,1642
4278,903,2122
4279,904,652
4280,904,946
4281,904,2665
4282,905,635
4283,906,378
4284,907,643
4285,908,2655
4286,909,5
4287,909,106
4288,909,124
4289,909,324
4290,909,442
4291,909,688
4292,909,712
4293,909,793
4294,909,941
4295,909,1220
4296,909,1235
4297,909,2102
4298,910,109
4299,911,824
4300,912,106
4301,913,35
4302,913,36
4303,913,440
4304,913,1074
4305,914,68
4306,914,206
4307,914,244
4308,914,284
4309,914,677
4310,914,785
4311,914,841
4312,914,925
4313,914,958
4314,914,1679
4315,914,1722
4316,914,1752
4317,914,1925
4318,914,1966
4319,914,2192
4320,914,2750
4321,915,549
4322,916,1042
4323,917,977
4324,917,2557
4325,918,241
4326,918,611
4327,918,1815
4328,919,405
4329,919,927
4330,920,549
4331,921,442
4332,922,156
4333,922,1631
4334,923,7
4335,924,102
4336,925,244
4337,925,720
4338,925,752
4339,925,841
4340,925,914
4341,925,958
4342,925,1020
4343,925,1071
4344,925,1131
4345,925,1133
4346,925,1291
4347,925,1752
4348,925,2054
4349,925,2300
4350,925,2629
4351,926,1381
4352,927,919
4353,928,1836
4354,928,1869
4355,928,2806
4356,929,1954
4357,930,1942
4358,930,2119
4359,931,243
4360,931,1196
4361,932,856
4362,932,2064
4363,933,961
4364,933,978
4365,933,1567
4366,934,709
4367,935,57
4368,935,385
4369,935,1272
4370,935,1912
4371,936,298
4372,936,312
4373,936,313
4374,936,553
4375,936,984
4376,936,1122
4377,936,1657
4378,936,1918
4379,936,2557
4380,937,124
4381,938,140
4382,938,205
4383,938,561
4384,938,1088
4385,939,629
4386,940,384
4387,940,389
4388,940,410
4389,940,2037
4390,940,2220
4391,940,2769
4392,941,5
4393,941,6
4394,941,74
4395,941,106
4396,941,124
4397,941,324
4398,941,351
4399,941,442
4400,941,688
4401,941,793
4402,941,909
4403,941,1033
4404,941,1220
4405,941,2102
4406,941,2133
4407,942,823
4408,943,986
4409,943,1840
4410,944,119
4411,944,205
4412,944,226
4413,944,265
4414,944,379
4415,944,422
4416,944,1117
4417,944,1891
4418,944,2040
4419,944,2355
4420,945,602
4421,945,841
4422,945,1750
4423,946,904
4424,946,2008
4425,946,2009
4426,946,2010
4427,946,2011
4428,947,1544
4429,947,2361
4430,948,106
4431,948,246
4432,948,1276
4433,948,1892
4434,949,1509
4435,950,1140
4436,950,2014
4437,951,265
4438,952,19
4439,952,75
4440,952,611
4441,952,1400
4442,952,1748
4443,952,1893
4444,952,2500
4445,952,2575
4446,953,219
4447,953,273
4448,953,348
4449,953,613
4450,954,413
4451,955,331
4452,956,627
4453,957,311
4454,958,19
4455,958,38
4456,958,184
4457,958,639
4458,958,658
4459,958,677
4460,958,752
4461,958,806
4462,958,914
4463,958,925
4464,958,1186
4465,958,1246
4466,958,1674
4467,958,1679
4468,958,1723
4469,958,1750
4470,958,1847
4471,958,1910
4472,958,1931
4473,958,1965
4474,958,2045
4475,958,2548
4476,958,2561
4477,958,2574
4478,958,2739
4479,959,44
4480,959,816
4481,960,26
4482,960,366
4483,960,1045
4484,960,2252
4485,961,933
4486,962,609
4487,962,821
4488,962,1900
4489,963,52
4490,963,1300
4491,964,86
4492,965,163
4493,966,300
4494,967,705
4495,967,1334
4496,967,2554
4497,968,230
4498,968,1739
4499,968,2426
4500,969,642
4501,969,887
4502,970,616
4503,971,8
4504,971,93
4505,971,362
4506,971,695
4507,971,1053
4508,971,1269
4509,971,2487
4510,972,1757
4511,973,359
4512,973,1833
4513,974,748
4514,974,1518
4515,975,9
4516,975,1733
4517,975,1809
4518,975,1954
4519,976,333
4520,977,31
4521,977,917
4522,977,1500
4523,977,1806
4524,977,1834
4525,978,91
4526,978,119
4527,978,205
4528,978,736
4529,978,933
4530,978,1850
4531,978,2073
4532,978,2246
4533,979,849
4534,979,1031
4535,979,1051
4536,979,1891
4537,979,2609
4538,980,499
4539,980,2301
4540,981,336
4541,981,2660
4542,981,2663
4543,982,31
4544,982,93
4545,982,360
4546,982,389
4547,982,491
4548,982,571
4549,982,678
4550,982,814
4551,982,1495
4552,982,1623
4553,982,1943
4554,982,2091
4555,982,2166
4556,982,2256
4557,982,2273
4558,982,2407
4559,983,300
4560,983,1188
4561,983,1902
4562,983,2132
4563,984,936
4564,984,2593
4565,985,473
4566,985,1002
4567,985,1127
4568,985,2546
4569,986,257
4570,986,509
4571,986,649
4572,986,943
4573,986,1027
4574,986,1200
4575,986,1363
4576,986,1840
4577,987,257
4578,987,784
4579,988,843
4580,989,1686
4581,989,2499
4582,990,1874
4583,991,321
4584,991,764
4585,991,808
4586,991,1461
4587,991,2348
4588,992,1342
4589,992,2079
4590,993,7
4591,994,174
4592,995,106
4593,995,351
4594,996,396
4595,997,505
4596,997,528
4597,997,666
4598,997,717
4599,997,1042
4600,997,1043
4601,997,1262
4602,997,2499
4603,997,2510
4604,997,2563
4605,997,2618
4606,998,93
4607,998,546
4608,998,635
4609,998,703
4610,998,1303
4611,998,1459
4612,998,2271
4613,999,861
4614,1000,304
4615,1000,574
4616,1000,2123
4617,1000,2768
4618,1001,1079
4619,1001,1085
4620,1001,1382
4621,1001,1908
4622,1001,2580
4623,1002,323
4624,1002,597
4625,1002,985
4626,1002,1944
4627,1003,691
4628,1003,1326
4629,1004,125
4630,1004,517
4631,1005,2321
4632,1006,1387
4633,1006,2824
4634,1007,542
4635,1007,1181
4636,1007,1189
4637,1007,1191
4638,1007,1596
4639,1007,2115
4640,1007,2699
4641,1007,2803
4642,1008,413
4643,1008,1009
4644,1008,2067
4645,1009,1008
4646,1010,1515
4647,1011,2360
4648,1012,93
4649,1012,343
4650,1012,2201
4651,1012,2432
4652,1013,777
4653,1014,160
4654,1014,165
4655,1014,1417
4656,1014,1754
4657,1015,1910
4658,1016,153
4659,1017,366
4660,1018,402
4661,1018,858
4662,1019,143
4663,1020,184
4664,1020,206
4665,1020,244
4666,1020,527
4667,1020,795
4668,1020,841
4669,1020,925
4670,1020,1615
4671,1020,1679
4672,1020,2285
4673,1021,464
4674,1022,99
4675,1022,1146
4676,1023,57
4677,1023,91
4678,1023,205
4679,1023,327
4680,1023,422
4681,1023,542
4682,1023,561
4683,1023,1579
4684,1024,1336
4685,1025,126
4686,1025,127
4687,1025,796
4688,1025,1080
4689,1026,226
4690,1027,986
4691,1028,407
4692,1028,574
4693,1028,737
4694,1029,742
4695,1030,576
4696,1030,2083
4697,1031,422
4698,1031,979
4699,1031,1118
4700,1031,2356
4701,1032,34
4702,1033,106
4703,1033,641
4704,1033,941
4705,1034,138
4706,1034,315
4707,1034,679
4708,1034,2533
4709,1035,299
4710,1036,1112
4711,1037,226
4712,1037,265
4713,1037,327
4714,1037,394
4715,1037,561
4716,1037,1519
4717,1037,1605
4718,1037,1933
4719,1038,269
4720,1038,511
4721,1038,558
4722,1038,683
4723,1039,1362
4724,1039,2265
4725,1040,548
4726,1041,233
4727,1042,505
4728,1042,627
4729,1042,916
4730,1042,997
4731,1042,1043
4732,1042,1148
4733,1042,1863
4734,1042,2100
4735,1042,2213
4736,1042,2397
4737,1042,2649
4738,1043,93
4739,1043,110
4740,1043,455
4741,1043,505
4742,1043,591
4743,1043,997
4744,1043,1042
4745,1043,1262
4746,1043,2100
4747,1043,2563
4748,1043,2809
4749,1043,2884
4750,1044,38
4751,1044,267
4752,1044,379
4753,1044,561
4754,1044,1901
4755,1044,1922
4756,1045,207
4757,1045,771
4758,1045,960
4759,1046,1047
4760,1046,2430
4761,1047,2
4762,1047,1046
4763,1048,553
4764,1049,1199
4765,1049,2125
4766,1050,255
4767,1051,979
4768,1051,1229
4769,1051,1738
4770,1051,1895
4771,1052,1462
4772,1053,616
4773,1053,971
4774,1054,32
4775,1054,87
4776,1054,1391
4777,1055,12
4778,1055,2173
4779,1055,2364
4780,1056,77
4781,1056,574
4782,1056,1924
4783,1056,2020
4784,1056,2340
4785,1057,357
4786,1058,1450
4787,1059,373
4788,1059,683
4789,1060,385
4790,1060,736
4791,1061,400
4792,1061,722
4793,1062,1624
4794,1062,1964
4795,1063,1462
4796,1064,103
4797,1064,140
4798,1064,587
4799,1064,806
4800,1064,1987
4801,1065,1379
4802,1066,93
4803,1066,1841
4804,1067,736
4805,1068,453
4806,1069,1362
4807,1070,470
4808,1070,525
4809,1070,692
4810,1070,1112
4811,1071,19
4812,1071,284
4813,1071,925
4814,1071,1562
4815,1071,1750
4816,1071,2045
4817,1071,2289
4818,1071,2739
4819,1072,1146
4820,1073,213
4821,1073,246
4822,1073,351
4823,1073,403
4824,1073,449
4825,1073,688
4826,1073,1276
4827,1073,2102
4828,1073,2180
4829,1073,2261
4830,1074,913
4831,1074,2098
4832,1075,1763
4833,1076,484
4834,1077,685
4835,1077,891
4836,1077,1095
4837,1077,1575
4838,1077,1951
4839,1077,2149
4840,1077,2150
4841,1077,2376
4842,1077,2539
4843,1078,1850
4844,1078,2274
4845,1079,1001
4846,1080,1025
4847,1080,1435
4848,1081,115
4849,1081,263
4850,1081,629
4851,1081,809
4852,1081,1450
4853,1081,1795
4854,1081,2104
4855,1082,366
4856,1083,531
4857,1083,616
4858,1084,91
4859,1084,258
4860,1085,1001
4861,1086,407
4862,1086,721
4863,1087,26
4864,1087,1287
4865,1087,1393
4866,1087,1995
4867,1088,22
4868,1088,422
4869,1088,435
4870,1088,736
4871,1088,754
4872,1088,794
4873,1088,938
4874,1088,1356
4875,1088,1385
4876,1088,1764
4877,1088,2198
4878,1089,55
4879,1089,355
4880,1089,356
4881,1089,529
4882,1089,1416
4883,1090,469
4884,1090,1992
4885,1090,2129
4886,1091,654
4887,1091,1690
4888,1092,782
4889,1092,1450
4890,1092,1578
4891,1092,1941
4892,1093,93
4893,1093,340
4894,1093,353
4895,1093,407
4896,1093,464
4897,1093,2638
4898,1094,591
4899,1094,2156
4900,1095,691
4901,1095,804
4902,1095,1077
4903,1095,1124
4904,1095,2488
4905,1095,2690
4906,1095,2858
4907,1096,413
4908,1096,1830
4909,1097,744
4910,1098,93
4911,1098,362
4912,1098,413
4913,1099,91
4914,1100,141
4915,1101,299
4916,1101,731
4917,1101,893
4918,1101,1138
4919,1101,1176
4920,1101,1185
4921,1101,1724
4922,1101,2074
4923,1102,304
4924,1102,1725
4925,1102,1800
4926,1103,279
4927,1104,93
4928,1104,770
4929,1104,2211
4930,1104,2705
4931,1105,74
4932,1105,205
4933,1105,444
4934,1105,1203
4935,1105,2102
4936,1105,2185
4937,1106,194
4938,1106,611
4939,1106,806
4940,1107,766
4941,1107,2035
4942,1108,1109
4943,1109,1108
4944,1109,1686
4945,1109,2070
4946,1110,1302
4947,1110,2728
4948,1111,315
4949,1111,359
4950,1111,389
4951,1111,678
4952,1111,680
4953,1111,1161
4954,1112,138
4955,1112,355
4956,1112,392
4957,1112,454
4958,1112,455
4959,1112,509
4960,1112,1036
4961,1112,1070
4962,1112,1263
4963,1112,1808
4964,1112,2043
4965,1112,2598
4966,1113,203
4967,1113,1721
4968,1114,218
4969,1114,372
4970,1114,660
4971,1114,776
4972,1114,839
4973,1114,1656
4974,1114,2515
4975,1115,1401
4976,1115,2190
4977,1116,666
4978,1117,403
4979,1117,422
4980,1117,736
4981,1117,782
4982,1117,944
4983,1117,1806
4984,1117,2282
4985,1117,2316
4986,1117,2329
4987,1118,1031
4988,1119,509
4989,1120,99
4990,1121,1418
4991,1121,2439
4992,1122,389
4993,1122,936
4994,1122,1657
4995,1122,1683
4996,1123,2297
4997,1124,1095
4998,1124,1125
4999,1125,1124
5000,1126,240
5001,1126,1379
5002,1127,985
5003,1128,187
5004,1128,381
5005,1128,1614
5006,1128,2521
5007,1129,1305
5008,1130,173
5009,1130,1769
5010,1130,1810
5011,1131,206
5012,1131,925
5013,1131,1133
5014,1132,668
5015,1133,59
5016,1133,752
5017,1133,925
5018,1133,1131
5019,1133,1202
5020,1133,2567
5021,1133,2629
5022,1133,2709
5023,1134,2283
5024,1135,1462
5025,1135,2324
5026,1136,15
5027,1136,437
5028,1136,634
5029,1136,1930
5030,1137,19
5031,1137,38
5032,1137,602
5033,1137,752
5034,1137,806
5035,1137,809
5036,1137,2361
5037,1138,792
5038,1138,897
5039,1138,1101
5040,1139,580
5041,1139,1505
5042,1140,950
5043,1141,1220
5044,1142,1967
5045,1143,119
5046,1144,520
5047,1144,534
5048,1144,1409
5049,1144,1412
5050,1144,1489
5051,1144,1625
5052,1144,1819
5053,1144,1912
5054,1144,2456
5055,1145,429
5056,1145,846
5057,1145,1703
5058,1146,99
5059,1146,571
5060,1146,1022
5061,1146,1072
5062,1146,1510
5063,1146,2409
5064,1146,2410
5065,1146,2508
5066,1146,2537
5067,1146,2694
5068,1146,2701
5069,1147,1188
5070,1147,1580
5071,1147,1789
5072,1147,1803
5073,1147,1813
5074,1147,1861
5075,1147,2260
5076,1147,2535
5077,1147,2559
5078,1148,1042
5079,1149,1456
5080,1150,2388
5081,1151,559
5082,1152,663
5083,1153,279
5084,1153,2018
5085,1154,2712
5086,1155,903
5087,1156,315
5088,1156,595
5089,1157,126
5090,1158,193
5091,1158,1656
5092,1159,574
5093,1159,1906
5094,1159,2451
5095,1160,2451
5096,1160,2511
5097,1160,2840
5098,1161,9
5099,1161,280
5100,1161,299
5101,1161,389
5102,1161,1111
5103,1161,2761
5104,1161,2830
5105,1162,2521
5106,1163,492
5107,1164,93
5108,1164,131
5109,1164,683
5110,1164,1284
5111,1164,1416
5112,1164,1630
5113,1164,1714
5114,1164,2476
5115,1164,2549
5116,1165,2469
5117,1166,275
5118,1166,894
5119,1167,279
5120,1167,298
5121,1167,463
5122,1167,509
5123,1167,622
5124,1167,792
5125,1167,838
5126,1167,1169
5127,1167,1842
5128,1167,1954
5129,1167,2498
5130,1167,2889
5131,1168,517
5132,1169,792
5133,1169,1167
5134,1170,7
5135,1170,1883
5136,1171,745
5137,1171,829
5138,1171,1516
5139,1171,1783
5140,1171,2680
5141,1171,2754
5142,1172,30
5143,1172,611
5144,1172,1333
5145,1172,1429
5146,1172,2454
5147,1172,2530
5148,1173,619
5149,1173,1174
5150,1173,1404
5151,1173,2182
5152,1173,2238
5153,1174,1173
5154,1175,1583
5155,1175,1803
5156,1176,1101
5157,1177,480
5158,1177,1487
5159,1178,505
5160,1179,505
5161,1179,1381
5162,1179,2557
5163,1180,7
5164,1180,254
5165,1181,1007
5166,1181,1189
5167,1181,1191
5168,1181,2115
5169,1182,683
5170,1183,1561
5171,1183,2101
5172,1183,2199
5173,1184,91
5174,1184,241
5175,1184,733
5176,1184,851
5177,1184,1216
5178,1185,1101
5179,1186,19
5180,1186,206
5181,1186,258
5182,1186,284
5183,1186,677
5184,1186,752
5185,1186,958
5186,1186,1554
5187,1186,2512
5188,1186,2629
5189,1187,19
5190,1187,284
5191,1188,300
5192,1188,485
5193,1188,983
5194,1188,1147
5195,1188,1699
5196,1188,1850
5197,1188,1861
5198,1188,2260
5199,1188,2548
5200,1188,2669
5201,1189,1007
5202,1189,1181
5203,1189,1191
5204,1189,1466
5205,1189,1596
5206,1189,2113
5207,1189,2115
5208,1190,19
5209,1190,777
5210,1190,1480
5211,1190,2584
5212,1191,1007
5213,1191,1181
5214,1191,1189
5215,1191,2114
5216,1191,2706
5217,1192,128
5218,1193,366
5219,1194,25
5220,1194,1195
5221,1195,1194
5222,1195,1306
5223,1196,162
5224,1196,204
5225,1196,243
5226,1196,931
5227,1196,1299
5228,1196,2455
5229,1197,448
5230,1198,221
5231,1198,232
5232,1198,1550
5233,1198,2716
5234,1199,735
5235,1199,1049
5236,1199,2378
5237,1200,865
5238,1200,986
5239,1201,18
5240,1201,277
5241,1202,125
5242,1202,1133
5243,1203,205
5244,1203,1105
5245,1204,569
5246,1205,346
5247,1206,2645
5248,1207,267
5249,1207,407
5250,1207,1298
5251,1207,1604
5252,1208,125
5253,1208,179
5254,1208,315
5255,1208,680
5256,1208,2536
5257,1209,1517
5258,1209,2144
5259,1209,2176
5260,1210,797
5261,1211,556
5262,1212,1333
5263,1212,1624
5264,1212,1843
5265,1212,2696
5266,1213,232
5267,1213,1234
5268,1213,1302
5269,1213,1360
5270,1214,1738
5271,1215,1216
5272,1216,1184
5273,1216,1215
5274,1217,673
5275,1217,776
5276,1217,2394
5277,1218,1266
5278,1218,2527
5279,1219,2525
5280,1220,106
5281,1220,124
5282,1220,246
5283,1220,909
5284,1220,941
5285,1220,1141
5286,1220,1237
5287,1220,1350
5288,1220,1576
5289,1220,2102
5290,1220,2801
5291,1221,2660
5292,1222,1319
5293,1222,2197
5294,1223,409
5295,1223,1607
5296,1223,1616
5297,1224,332
5298,1225,299
5299,1225,1634
5300,1225,1733
5301,1226,2479
5302,1227,298
5303,1227,753
5304,1227,2221
5305,1228,714
5306,1229,548
5307,1229,1051
5308,1229,1887
5309,1230,755
5310,1230,815
5311,1231,2090
5312,1231,2379
5313,1232,362
5314,1233,733
5315,1234,1213
5316,1235,6
5317,1235,682
5318,1235,909
5319,1236,359
5320,1237,5
5321,1237,6
5322,1237,74
5323,1237,106
5324,1237,124
5325,1237,351
5326,1237,444
5327,1237,712
5328,1237,1220
5329,1237,2102
5330,1237,2313
5331,1238,593
5332,1238,1835
5333,1239,1249
5334,1239,1882
5335,1240,736
5336,1241,74
5337,1241,712
5338,1242,58
5339,1243,1244
5340,1243,1273
5341,1243,1453
5342,1244,234
5343,1244,736
5344,1244,782
5345,1244,1243
5346,1244,1304
5347,1244,2270
5348,1244,2357
5349,1245,815
5350,1245,1628
5351,1245,1846
5352,1245,2051
5353,1246,59
5354,1246,587
5355,1246,605
5356,1246,841
5357,1246,958
5358,1246,1615
5359,1246,2662
5360,1246,2750
5361,1247,124
5362,1247,543
5363,1247,2185
5364,1248,507
5365,1248,1462
5366,1249,716
5367,1249,1239
5368,1249,2231
5369,1250,362
5370,1250,1331
5371,1250,2060
5372,1251,1699
5373,1251,2720
5374,1252,15
5375,1253,217
5376,1254,1789
5377,1255,144
5378,1256,782
5379,1257,335
5380,1257,1805
5381,1258,32
5382,1258,87
5383,1259,1546
5384,1259,2612
5385,1260,1261
5386,1260,1921
5387,1261,1260
5388,1261,1452
5389,1262,93
5390,1262,110
5391,1262,717
5392,1262,997
5393,1262,1043
5394,1262,2183
5395,1263,574
5396,1263,775
5397,1263,1112
5398,1263,1654
5399,1264,279
5400,1265,340
5401,1266,381
5402,1266,1218
5403,1266,2251
5404,1267,358
5405,1268,278
5406,1269,971
5407,1270,49
5408,1270,332
5409,1270,673
5410,1270,2097
5411,1271,233
5412,1271,496
5413,1271,670
5414,1271,1462
5415,1271,1467
5416,1271,1552
5417,1271,1962
5418,1271,2291
5419,1272,327
5420,1272,385
5421,1272,461
5422,1272,935
5423,1273,119
5424,1273,226
5425,1273,561
5426,1273,736
5427,1273,833
5428,1273,849
5429,1273,1243
5430,1273,1518
5431,1273,1632
5432,1273,1850
5433,1273,1949
5434,1273,2086
5435,1273,2146
5436,1273,2325
5437,1273,2332
5438,1273,2337
5439,1273,2744
5440,1274,343
5441,1275,544
5442,1276,948
5443,1276,1073
5444,1277,1314
5445,1278,2330
5446,1278,2778
5447,1279,1564
5448,1279,1910
5449,1279,2574
5450,1280,876
5451,1280,2615
5452,1281,1282
5453,1282,569
5454,1282,574
5455,1282,1281
5456,1282,2608
5457,1282,2777
5458,1282,2779
5459,1283,1675
5460,1284,1164
5461,1285,747
5462,1286,89
5463,1286,810
5464,1286,1888
5465,1287,26
5466,1287,1087
5467,1287,1393
5468,1287,2204
5469,1287,2614
5470,1288,205
5471,1288,2276
5472,1288,2282
5473,1289,1365
5474,1290,841
5475,1291,925
5476,1292,2799
5477,1293,331
5478,1293,2298
5479,1294,1847
5480,1294,2331
5481,1294,2459
5482,1294,2578
5483,1295,1334
5484,1295,1873
5485,1295,2002
5486,1296,1771
5487,1297,887
5488,1298,407
5489,1298,1207
5490,1299,243
5491,1299,1196
5492,1300,963
5493,1301,574
5494,1301,2722
5495,1302,1110
5496,1302,1213
5497,1302,2728
5498,1302,2833
5499,1303,998
5500,1304,736
5501,1304,1244
5502,1304,1317
5503,1305,758
5504,1305,767
5505,1305,808
5506,1305,1129
5507,1306,1195
5508,1306,2288
5509,1307,774
5510,1307,1350
5511,1308,389
5512,1309,483
5513,1309,705
5514,1309,2052
5515,1310,449
5516,1310,809
5517,1310,810
5518,1311,791
5519,1312,389
5520,1312,580
5521,1312,1765
5522,1312,2312
5523,1313,2650
5524,1314,1277
5525,1314,2178
5526,1314,2519
5527,1314,2557
5528,1315,684
5529,1316,1512
5530,1316,2207
5531,1316,2368
5532,1317,1304
5533,1317,2811
5534,1318,91
5535,1318,327
5536,1318,1936
5537,1318,2222
5538,1319,74
5539,1319,1222
5540,1320,1575
5541,1321,281
5542,1321,458
5543,1322,633
5544,1323,57
5545,1323,91
5546,1323,119
5547,1323,542
5548,1323,820
5549,1323,833
5550,1323,901
5551,1323,1878
5552,1323,2280
5553,1323,2326
5554,1324,1915
5555,1324,1925
5556,1325,59
5557,1326,1003
5558,1327,2180
5559,1328,16
5560,1328,467
5561,1329,2055
5562,1329,2620
5563,1330,607
5564,1330,1773
5565,1331,499
5566,1331,1250
5567,1331,1710
5568,1332,1482
5569,1333,293
5570,1333,1172
5571,1333,1212
5572,1333,1429
5573,1333,1843
5574,1333,2142
5575,1333,2277
5576,1333,2800
5577,1334,517
5578,1334,681
5579,1334,967
5580,1334,1295
5581,1334,1792
5582,1334,2002
5583,1334,2846
5584,1335,632
5585,1336,520
5586,1336,566
5587,1336,1024
5588,1336,2654
5589,1336,2727
5590,1336,2776
5591,1336,2787
5592,1337,736
5593,1337,1445
5594,1338,1477
5595,1339,492
5596,1339,1967
5597,1340,1393
5598,1341,385
5599,1341,426
5600,1341,611
5601,1341,1400
5602,1341,1843
5603,1341,2277
5604,1341,2696
5605,1342,19
5606,1342,992
5607,1343,1654
5608,1344,1758
5609,1345,205
5610,1345,542
5611,1345,1450
5612,1345,1578
5613,1345,1935
5614,1345,2159
5615,1345,2403
5616,1345,2622
5617,1346,594
5618,1346,1373
5619,1347,108
5620,1347,112
5621,1347,423
5622,1348,569
5623,1348,816
5624,1348,2842
5625,1349,143
5626,1350,1220
5627,1350,1307
